sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3447451,72,4.0,14,31,78,116,5,26,65,102,8,,0,0.73,0.78,0,,,,,,
3481968,782,2.0,288,1536,3072,4608,411,1349,2669,3788,387,,0,0.99,0.98,0,,,,,,
3425248,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3387207,36,8.0,0,0,23,69,18,49,80,112,0,,0,0.78,0.75,0,,,,,,
3394603,192,8.0,33,350,620,912,127,349,665,981,120,,0,0.87,0.88,0,,,,,,
3311060,3,2.0,0,7,12,15,3,6,14,17,0,,0,0.13,0.15,0,,,,,,
3473680,33,8.0,0,0,0,0,0,5,5,5,2,,0,0.77,0.76,0,,,,,,
3448186,9,8.0,0,0,0,0,0,2,4,5,0,,0,0.79,0.66,0,,,,,,
3358125,26,2.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.69,0,,,,,,
3432239,43,8.0,0,0,0,0,0,4,11,14,1,,0,0.81,0.84,0,,,,,,
3406279,43,8.0,0,0,0,0,4,7,10,19,0,,0,0.82,0.81,0,,,,,,
3428319,15,2.0,0,20,20,20,0,0,0,0,0,,0,0.79,0.77,0,,,,,,
3384860,17,8.0,0,0,0,0,0,5,5,6,2,,0,0.56,0.68,0,,,,,,
3462828,4,9.0,0,0,0,0,0,0,1,1,0,,0,0.93,0.89,0,,,,,,
3295045,7,2.0,0,0,0,0,0,0,0,2,0,,0,0.97,0.93,0,,,,,,
3472712,105,8.0,2,22,76,130,17,60,128,180,38,,0,0.98,0.97,0,,,,,,
3315845,17,8.0,0,24,44,64,6,19,34,56,0,,0,0.66,0.67,0,,,,,,
3429712,407,52.0,13,0,0,0,40,99,149,193,53,,0,0.97,0.96,0,,,,,,
3358676,196,52.0,0,0,0,0,0,0,7,10,7,,0,0.0,0.0,0,,,,,,
3417173,4,8.0,0,6,21,36,2,12,27,37,0,,0,1.0,0.92,0,,,,,,
3416893,41,8.0,29,10,10,16,0,0,0,0,0,,0,0.26,0.37,0,,,,,,
3498526,2,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3315513,150,8.0,0,0,0,0,0,0,0,0,0,,0,0.68,0.75,0,,,,,,
3412847,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3319768,3,2.0,0,2,5,5,0,0,0,0,0,,0,1.0,0.99,0,,,,,,
3514073,8,8.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.99,0,,,,,,
3406634,1033,8.0,25,500,1200,1500,161,601,1296,1891,181,,0,0.64,0.82,0,,,,,,
3353190,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3300741,5,2.0,0,0,0,0,0,0,1,1,0,,0,0.37,0.34,0,,,,,,
3455541,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.97,0,,,,,,
3356948,20,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3356499,1,8.0,0,1,2,3,0,1,2,2,0,,0,0.99,0.96,0,,,,,,
3298276,44,8.0,0,0,0,0,1,1,2,3,1,,0,0.41,0.46,0,,,,,,
3449308,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.89,0,,,,,,
3499075,516,2.0,0,0,0,0,4,25,32,37,9,,0,0.76,0.83,0,,,,,,
3388119,217,8.0,38,223,433,685,87,278,550,833,50,,0,0.78,0.75,0,,,,,,
3423636,6,8.0,0,0,0,0,0,0,0,0,1,,0,0.37,0.34,0,,,,,,
3347954,1864,8.0,512,3000,6000,8700,950,3197,6712,10372,2709,,0,0.99,0.99,0,,,,,,
3364351,18,8.0,0,0,0,0,1,3,6,9,7,,0,0.0,0.0,0,,,,,,
3383856,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3390669,20,8.0,0,0,0,0,0,0,2,2,0,,0,0.18,0.33,0,,,,,,
3315376,5,8.0,0,0,0,0,0,0,0,0,0,,0,0.89,0.93,0,,,,,,
3445019,3,8.0,0,0,0,0,0,0,0,2,1,,0,0.96,0.9,0,,,,,,
3382258,11,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3485746,27,2.0,0,0,0,0,1,1,1,1,0,,0,0.85,0.64,0,,,,,,
3453722,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3349574,0,2.0,0,0,0,0,0,0,1,1,1,,0,1.0,0.99,0,,,,,,
3417510,327,2.0,142,5426,5426,5426,346,973,1699,2403,195,,0,0.5,0.52,0,,,,,,
3510101,55,8.0,0,0,0,0,1,1,4,11,0,,0,0.86,0.91,0,,,,,,
3445935,533,8.0,0,0,448,718,1,42,613,1072,43,,0,0.66,0.66,0,,,,,,
3457361,0,8.0,0,2,3,4,1,2,2,4,0,,0,0.82,0.81,0,,,,,,
3499016,21,2.0,0,12,36,60,1,15,39,47,0,,0,0.98,0.97,0,,,,,,
3368253,10,8.0,0,8,15,29,6,9,18,31,4,,0,0.79,0.79,0,,,,,,
3330171,0,8.0,0,2,3,4,1,2,3,4,1,,1,0.37,0.34,0,,,,,,
3500901,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.98,0,,,,,,
3475380,209,8.0,0,0,0,0,6,13,16,25,2,,0,0.97,0.97,0,,,,,,
3412267,124,12.0,0,0,0,0,0,0,0,0,1,,0,0.77,0.73,0,,,,,,
3502764,77,2.0,0,0,0,0,0,2,4,6,0,,0,0.97,0.95,0,,,,,,
3472514,102,2.0,0,50,150,250,16,68,132,182,32,,0,0.97,0.98,0,,,,,,
3440095,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3356513,14,12.0,0,0,0,0,0,0,0,0,1,,0,0.56,0.58,0,,,,,,
3500690,1263,8.0,116,20,20,20,159,480,849,1239,73,,0,0.0,0.0,0,,,,,,
3354900,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3343548,10,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3373003,142,,8,0,0,0,35,121,235,412,57,,0,-99.0,-99.0,0,,,,,,
3452474,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3385836,114,9.0,0,0,0,0,10,20,40,106,42,,0,0.94,0.83,0,,,,,,
3508603,50,2.0,0,50,150,250,2,22,43,55,0,,0,0.9,0.92,0,,,,,,
3420072,1804,,0,0,0,0,7,14,62,114,3,,0,-99.0,-99.0,0,,,,,,
3308768,4,8.0,0,2,5,8,0,2,7,8,3,,0,0.97,0.98,0,,,,,,
3342685,3,4.0,0,4,5,7,4,6,11,13,0,,0,0.73,0.78,0,,,,,,
3355946,17,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3391835,106,8.0,1,0,60,60,14,32,68,118,28,,0,1.0,0.99,0,,,,,,
3322655,236,52.0,0,0,0,0,1,2,13,26,10,,0,0.79,0.66,0,,,,,,
3521310,1769,5.0,350,1663,4101,6321,352,1623,3686,5482,491,,0,0.96,0.95,0,,,,,,
3516455,6,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3518454,653,12.0,0,0,0,0,0,0,0,0,0,,0,0.76,0.85,0,,,,,,
3468508,2,12.0,0,0,0,1,0,1,1,1,0,,0,0.73,0.79,0,,,,,,
3418553,112,8.0,0,0,0,0,0,0,0,0,0,,0,0.91,0.94,0,,,,,,
3292339,0,3.0,0,2,2,2,0,0,0,0,0,,0,0.88,0.81,0,,,,,,
3474073,280,,0,0,0,0,2,8,26,40,1,,0,-99.0,-99.0,0,,,,,,
3508242,331,,0,0,0,0,1,2,3,4,1,,0,-99.0,-99.0,0,,,,,,
3331711,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.5,0.52,0,,,,,,
3446931,83,8.0,14,55,115,175,9,54,138,227,20,,0,0.81,0.85,0,,,,,,
3375163,16,12.0,0,8,11,14,0,4,6,7,0,,0,0.73,0.78,0,,,,,,
3483149,5,2.0,0,0,0,0,0,0,0,0,0,,0,0.54,0.56,0,,,,,,
3454543,2,2.0,0,4,7,9,1,6,18,24,0,,0,0.76,0.84,0,,,,,,
3294730,1678,8.0,138,786,1974,2568,308,961,2226,3604,291,,0,0.61,0.6,0,,,,,,
3332019,20,8.0,0,0,0,0,1,1,1,3,1,,0,1.0,0.98,0,,,,,,
3356559,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3393304,192,2.0,0,216,492,786,73,236,377,451,26,,0,0.95,0.94,0,,,,,,
3429206,60,,0,0,0,0,0,1,1,1,0,,0,-99.0,-99.0,0,,,,,,
3404287,3,0.0,0,10,10,10,2,5,9,10,1,,0,0.0,0.0,0,,,,,,
3504847,78,8.0,3,120,160,280,27,86,149,205,42,,0,1.0,1.0,0,,,,,,
3459185,25,2.0,0,4,4,4,0,0,0,0,0,,0,0.78,0.75,0,,,,,,
3351588,25,8.0,0,0,13,26,4,9,21,38,9,,0,0.98,0.98,0,,,,,,
3356893,1,12.0,0,0,1,1,1,1,2,2,1,,0,0.73,0.79,0,,,,,,
3451489,45,0.0,0,0,0,0,0,2,6,12,1,,0,0.0,0.0,0,,,,,,
3313113,3,9.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.99,0,,,,,,
3513752,64,8.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3311299,0,2.0,0,104,104,104,0,0,0,0,2,,0,-99.0,-99.0,0,,,,,,
3377765,155,8.0,0,0,0,0,0,0,0,0,2,,0,0.64,0.68,0,,,,,,
3489167,19,8.0,0,0,0,0,0,2,4,4,1,,0,0.99,0.99,0,,,,,,
3445041,44,52.0,0,0,0,0,2,4,13,21,5,,0,0.66,0.64,0,,,,,,
3373199,42,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3340561,337,2.0,318,750,1500,2200,209,718,1252,1682,213,,0,0.81,0.79,5,,,,,,
3396673,71,2.0,13,96,186,276,58,149,267,381,32,,0,0.86,0.89,0,,,,,,
3389953,9,9.0,0,0,0,0,0,0,0,0,1,,0,0.54,0.48,0,,,,,,
3397810,2,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3495144,539,12.0,16,0,0,80,24,151,257,345,38,,0,0.9,0.94,0,,,,,,
3371298,12,8.0,0,0,0,0,0,3,11,17,0,,0,0.77,0.86,0,,,,,,
3385094,4990,12.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.87,0,,,,,,
3420327,10,17.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.73,0,,,,,,
3523983,63,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3366045,15,8.0,1,12,12,24,4,19,29,44,7,,0,0.84,0.87,0,,,,,,
3489526,3,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3407357,2558,,0,0,0,0,4,7,22,41,2,,0,-99.0,-99.0,0,,,,,,
3428422,5,9.0,0,0,0,0,0,1,1,2,0,,0,0.85,0.82,0,,,,,,
3285964,4,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.99,0,,,,,,
3517822,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.59,0,,,,,,
3500284,0,2.0,20,37,65,87,0,0,0,0,0,,20,-99.0,-99.0,0,,,,,,
3425539,10,2.0,0,0,0,0,1,6,6,6,0,,0,0.99,0.99,0,,,,,,
3293091,32,2.0,0,0,0,0,0,0,2,14,1,,0,0.33,0.32,0,,,,,,
3442491,6101,8.0,341,9351,15662,21788,2385,7109,12499,19723,1007,,0,0.98,0.95,0,,,,,,
3375554,3,2.0,0,3,3,3,1,1,1,1,1,,0,0.15,0.1,0,,,,,,
3522448,50,8.0,4,6,30,66,8,32,63,88,11,,0,0.78,0.75,0,,,,,,
3303164,5,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3503354,250,8.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3438249,11,8.0,0,0,0,1,1,6,6,8,0,,0,0.98,0.97,0,,,,,,
3332987,80,8.0,0,0,0,0,0,0,2,5,1,,0,0.98,0.98,0,,,,,,
3418994,24,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3526103,1,8.0,1,9,11,13,3,5,11,17,3,,0,0.96,0.88,0,,,,,,
3355473,10,8.0,0,0,0,0,1,1,5,11,0,,0,0.83,0.85,0,,,,,,
3325572,175,9.0,0,0,22,44,3,21,119,174,73,,0,0.85,0.82,0,,,,,,
3417643,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3451403,479,12.0,237,500,1000,2000,356,945,2140,3045,217,,0,0.94,0.87,0,,,,,,
3405704,50,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3383358,5,8.0,0,0,0,2,0,0,1,6,1,,0,0.98,0.98,0,,,,,,
3517200,24,2.0,0,0,0,0,1,11,11,11,1,,0,0.73,0.36,0,,,,,,
3336393,8,8.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.96,0,,,,,,
3347873,16,8.0,0,0,0,0,0,2,3,3,1,,0,0.98,0.98,0,,,,,,
3449150,214,2.0,201,275,545,869,48,178,350,401,120,,0,0.54,0.51,0,,,,,,
3489890,39,,0,0,0,0,1,3,4,4,0,,0,-99.0,-99.0,0,,,,,,
3354766,149,8.0,0,0,0,0,0,0,20,30,3,,0,1.0,1.0,0,,,,,,
3342424,12,2.0,0,0,0,0,0,0,0,0,0,,0,0.84,0.82,0,,,,,,
3412522,111,8.0,0,0,0,35,6,33,67,88,15,,0,0.92,0.89,0,,,,,,
3526934,4321,4.0,1,0,0,0,10,31,63,91,16,,0,0.73,0.78,0,,,,,,
3454803,111,8.0,0,0,0,0,0,5,10,13,5,,0,0.93,0.97,0,,,,,,
3511256,5,8.0,0,0,0,0,1,8,10,13,0,,0,1.0,1.0,0,,,,,,
3357698,0,9.0,0,5,5,5,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3399510,3,2.0,0,0,0,1,0,5,9,9,0,,0,0.98,0.92,0,,,,,,
3303554,15,2.0,0,0,0,0,0,0,0,0,1,,0,0.81,0.78,0,,,,,,
3379178,21,11.0,0,0,0,0,2,4,11,13,2,,0,0.85,0.8,0,,,,,,
3497842,3076,,0,0,0,0,0,1,1,2,1,,0,-99.0,-99.0,0,,,,,,
3400377,15,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3297177,32,8.0,0,4,47,67,0,14,42,76,6,,0,0.87,0.91,0,,,,,,
3525942,37,8.0,0,22,44,66,2,12,39,58,0,,0,0.79,0.9,0,,,,,,
3481387,11,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3475862,47,8.0,16,30,60,74,17,54,122,183,12,,0,0.89,0.87,0,,,,,,
3430060,10,8.0,0,0,0,0,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3420314,84,,0,0,0,0,1,12,21,28,15,,0,-99.0,-99.0,0,,,,,,
3351799,8,8.0,0,7,13,19,1,3,7,10,0,,0,0.79,0.87,0,,,,,,
3359844,36,52.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3368868,3,8.0,0,0,0,0,0,0,0,1,1,,0,0.99,0.94,0,,,,,,
3461274,2,4.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3485822,2,2.0,0,0,0,0,0,0,0,0,1,,0,0.75,0.63,0,,,,,,
3411748,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3510803,190,9.0,0,0,0,0,4,28,60,98,2,,0,0.85,0.82,0,,,,,,
3411036,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.87,0,,,,,,
3348172,63,8.0,0,0,0,0,0,2,4,4,4,,0,0.94,0.95,0,,,,,,
3448057,3,2.0,1,0,0,0,0,0,0,0,0,,0,0.93,0.87,0,,,,,,
3300864,8,8.0,0,0,0,0,0,0,0,0,1,,0,0.67,0.42,0,,,,,,
3366152,21,8.0,0,0,0,0,0,0,1,2,2,,0,0.95,0.97,0,,,,,,
3362608,30,52.0,0,0,0,0,0,0,0,2,0,,0,0.46,0.4,0,,,,,,
3308974,624,8.0,10,0,0,0,62,120,179,432,32,,0,0.61,0.6,0,,,,,,
3412230,25,9.0,0,0,0,0,2,5,6,6,2,,0,0.85,0.82,0,,,,,,
3385655,593,8.0,0,0,0,0,14,46,104,154,22,,0,0.93,0.89,0,,,,,,
3436133,8,8.0,0,0,0,0,0,2,4,10,3,,0,0.95,0.96,0,,,,,,
3384937,0,8.0,0,10,10,10,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3487069,800,8.0,152,810,1638,2556,337,1057,1934,2759,319,,0,0.34,0.65,0,,,,,,
3460530,0,8.0,0,5,9,13,3,7,9,13,0,,0,0.94,0.8,0,,,,,,
3420484,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3384320,8,2.0,14,393,393,393,12,46,76,120,1,,0,0.5,0.52,0,,,,,,
3361672,157,16.0,2,0,0,80,8,38,107,154,70,,0,0.66,0.64,0,,,,,,
3502303,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3381905,818,8.0,220,1320,2200,3520,501,1626,2721,3964,471,,0,0.98,0.99,0,,,,,,
3453887,733,14.0,257,469,469,769,316,668,833,1112,677,,0,0.89,0.9,0,,,,,,
3474984,21,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3388043,94,9.0,19,50,100,200,12,43,91,143,37,,0,1.0,1.0,0,,,,,,
3318804,2,9.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.66,0,,,,,,
3438069,11477,2.0,0,0,0,0,71,338,762,1128,243,,0,-99.0,-99.0,0,,,,,,
3522713,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3421614,40,14.0,0,0,0,0,4,12,30,46,12,,0,0.99,0.99,0,,,,,,
3493300,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.98,0,,,,,,
3360691,38,8.0,0,60,100,160,8,38,51,89,55,,0,0.92,0.96,0,,,,,,
3342054,5,12.0,0,0,0,0,0,1,4,5,3,,0,0.73,0.79,0,,,,,,
3370977,100,4.0,0,0,0,0,0,12,33,53,0,,0,0.73,0.78,0,,,,,,
3285406,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3494920,26,8.0,0,0,0,0,1,2,5,6,0,,0,0.98,0.97,0,,,,,,
3434485,15,8.0,0,0,0,0,1,2,7,9,5,,0,0.97,0.98,0,,,,,,
3499208,2581,8.0,43,0,0,0,23,100,230,385,48,,0,0.98,0.98,0,,,,,,
3376548,15,4.0,0,0,0,0,1,1,3,3,0,,0,0.73,0.78,0,,,,,,
3459739,151,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3469741,6,8.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.93,0,,,,,,
3442238,2,10.0,0,1,2,3,0,1,2,4,0,,0,0.89,0.9,0,,,,,,
3306607,10,4.0,0,2,2,2,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3329608,0,,0,0,0,0,0,0,1,4,0,,0,-99.0,-99.0,0,,,,,,
3400537,2,9.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.66,0,,,,,,
3323138,59,8.0,0,0,0,0,0,0,0,0,2,,0,0.99,0.99,0,,,,,,
3388758,13,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3368113,6,9.0,2,12,23,33,3,10,17,36,2,,0,0.94,0.83,0,,,,,,
3324006,472,8.0,3,50,300,500,72,244,641,964,111,,0,0.96,0.96,0,,,,,,
3320335,19,8.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.98,0,,,,,,
3356647,87,2.0,0,0,0,0,0,1,1,10,2,,0,0.91,0.94,0,,,,,,
3396361,363,8.0,2,0,0,0,13,24,80,157,34,,0,0.9,0.93,0,,,,,,
3346216,0,8.0,0,3,3,3,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3471494,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3522184,10,2.0,0,0,0,0,0,0,0,1,0,,0,0.0,0.0,0,,,,,,
3446929,67,8.0,1,21,61,103,7,27,81,127,21,,0,0.98,0.98,0,,,,,,
3460855,297,2.0,0,0,0,0,1,1,3,3,0,,0,0.66,0.66,0,,,,,,
3360792,338,8.0,70,296,584,872,113,348,682,1067,291,,0,0.63,0.68,0,,,,,,
3312215,23,8.0,1,11,27,31,0,1,3,3,0,,0,0.84,0.87,0,,,,,,
3438094,313,8.0,0,0,250,250,41,116,238,396,50,,0,0.99,0.99,0,,,,,,
3474739,72,4.0,0,4,4,4,1,2,2,2,1,,0,0.73,0.78,0,,,,,,
3524697,9,2.0,0,0,0,0,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3380260,8,2.0,0,0,0,0,0,0,0,3,0,,0,0.84,0.8,0,,,,,,
3412633,113,4.0,36,102,184,277,12,45,104,145,12,,0,0.95,0.77,0,,,,,,
3421731,0,2.0,0,40,40,40,0,0,0,0,1,,0,0.0,0.0,0,,,,,,
3486745,3,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3455183,0,12.0,0,0,0,0,0,0,0,0,0,,0,0.91,0.91,0,,,,,,
3369312,36,8.0,0,0,0,0,0,0,0,0,1,,0,0.95,0.95,0,,,,,,
3415452,260,16.0,3,0,0,160,24,72,185,274,110,,0,0.66,0.64,0,,,,,,
3315756,15,8.0,5,31,55,79,8,21,38,46,0,,0,1.0,0.97,0,,,,,,
3311934,7,2.0,0,0,0,0,0,0,0,1,0,,0,0.93,0.96,0,,,,,,
3298753,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.97,0,,,,,,
3390980,1041,52.0,0,0,0,0,4,19,54,89,16,,0,0.98,0.93,0,,,,,,
3519261,8,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3369772,3,8.0,0,0,0,0,0,0,1,1,0,,0,0.87,0.8,0,,,,,,
3439573,28,9.0,0,0,0,0,0,0,4,8,0,,0,0.99,0.99,0,,,,,,
3417563,52,8.0,0,0,0,0,1,1,1,1,2,,0,0.98,0.98,0,,,,,,
3291567,6,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3441567,4336,52.0,16,0,0,0,37,124,233,335,36,,0,0.84,0.87,0,,,,,,
3352601,1,12.0,0,0,0,0,0,0,0,0,1,,0,0.92,0.9,0,,,,,,
3396555,1,8.0,0,14,14,14,0,0,0,0,0,,0,0.97,0.96,0,,,,,,
3383473,423,8.0,99,343,703,1063,201,519,819,1316,425,,0,0.99,0.99,0,,,,,,
3299654,16,8.0,0,0,0,0,0,1,1,1,0,,0,0.85,0.92,0,,,,,,
3478911,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3439717,92,9.0,7,60,140,220,22,73,144,225,49,,0,0.99,0.99,0,,,,,,
3298395,486,8.0,243,1517,2289,3254,204,826,1654,2529,252,,0,0.93,0.95,0,,,,,,
3410516,16,8.0,0,0,20,40,4,12,27,40,0,,0,0.99,0.94,0,,,,,,
3437193,1500,4.0,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3454848,13,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3329647,11,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3324095,25,8.0,0,0,12,20,3,11,27,37,0,,0,0.78,0.75,0,,,,,,
3308793,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.91,0,,,,,,
3305912,170,8.0,0,0,0,0,0,0,7,25,4,,0,1.0,0.99,0,,,,,,
3360900,4,9.0,0,0,1,3,0,1,3,5,3,,0,0.7,0.66,0,,,,,,
3307608,2,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3311029,6,4.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3347622,62,8.0,1,31,31,62,6,18,51,74,18,,0,0.97,0.93,0,,,,,,
3301110,77,8.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.79,0,,,,,,
3296762,12,2.0,0,39,79,119,14,41,65,91,10,,0,0.94,0.96,0,,,,,,
3410869,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.64,0,,,,,,
3510534,8,2.0,0,3,11,18,0,4,5,5,0,,0,-99.0,-99.0,0,,,,,,
3389047,4,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3467014,27,8.0,0,0,0,0,0,0,0,1,0,,0,0.7,0.55,0,,,,,,
3428772,2,,0,0,0,0,0,0,3,5,4,,0,-99.0,-99.0,0,,,,,,
3402177,322,8.0,60,480,1050,1650,147,560,1138,1627,161,,0,0.95,0.95,0,,,,,,
3318760,256,8.0,67,462,994,1498,162,543,1091,1600,150,,0,0.99,0.99,0,,,,,,
3375868,21,8.0,0,7,14,21,0,8,26,26,4,,0,0.87,0.9,0,,,,,,
3401912,147,0.0,0,0,0,0,1,1,4,7,1,,0,0.0,0.0,0,,,,,,
3466519,1,8.0,0,0,0,0,0,0,0,0,1,,0,0.9,0.95,0,,,,,,
3296609,184,12.0,0,0,0,0,0,2,2,2,0,,0,0.77,0.73,0,,,,,,
3368532,-4,8.0,0,0,2,4,0,3,5,5,0,,0,0.18,0.33,0,,,,,,
3468737,11,2.0,0,2,8,8,0,2,10,19,0,,0,0.84,0.87,0,,,,,,
3336724,27,2.0,0,0,0,0,0,0,0,0,0,,0,0.13,0.15,0,,,,,,
3298914,3,2.0,0,0,2,3,0,3,3,3,0,,0,1.0,1.0,0,,,,,,
3449026,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.96,0,,,,,,
3304003,0,12.0,0,2,2,2,0,0,0,0,0,,0,-99.0,0.37,0,,,,,,
3401372,3,8.0,23,49,112,182,15,46,108,149,19,,0,0.5,0.46,0,,,,,,
3347723,2119,8.0,0,0,0,0,8,40,74,170,20,,0,0.94,0.94,0,,,,,,
3368859,5,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3507032,712,8.0,0,0,40,80,7,17,77,162,31,,0,0.99,0.97,0,,,,,,
3427206,2,0.0,0,0,0,0,0,0,1,1,1,,0,0.0,0.0,0,,,,,,
3356401,50,2.0,1,20,80,130,9,123,150,174,23,,0,0.99,0.99,0,,,,,,
3424670,282,8.0,0,0,0,0,2,3,9,10,1,,0,0.72,0.6,0,,,,,,
3345308,148,8.0,8,160,380,592,42,178,405,622,17,,0,0.66,0.67,0,,,,,,
3478303,5,8.0,0,0,0,1,0,2,3,3,0,,0,0.0,0.0,0,,,,,,
3514005,15,8.0,0,5,16,27,2,14,25,35,0,,5,0.77,0.76,0,,,,,,
3300059,92,8.0,0,60,140,200,17,68,133,210,20,,0,0.73,0.7,0,,,,,,
3435146,6,8.0,0,0,0,0,0,0,0,0,2,,0,0.7,0.73,0,,,,,,
3285514,45,2.0,0,0,0,0,49,50,50,50,0,,0,0.99,0.99,0,,,,,,
